date,amfi_code,scheme_name,nav,daily_return
2024-09-02,118632,Nippon India Large Cap Fund - Regular - Growth,72.3125,-0.00955484241221416
2024-09-03,118632,Nippon India Large Cap Fund - Regular - Growth,72.5094,0.0027229040622298584
2024-09-04,118632,Nippon India Large Cap Fund - Regular - Growth,72.2716,-0.0032795747861655844
2024-09-05,118632,Nippon India Large Cap Fund - Regular - Growth,71.8658,-0.005614930346083624
2024-09-06,118632,Nippon India Large Cap Fund - Regular - Growth,72.0837,0.003032040275068315
2024-09-07,118632,Nippon India Large Cap Fund - Regular - Growth,72.0837,0.0
2024-09-08,118632,Nippon India Large Cap Fund - Regular - Growth,72.0837,0.0
2024-09-09,118632,Nippon India Large Cap Fund - Regular - Growth,72.8503,0.010634859198404234
2024-09-10,118632,Nippon India Large Cap Fund - Regular - Growth,73.1788,0.004509247044967468
2024-09-11,118632,Nippon India Large Cap Fund - Regular - Growth,73.0105,-0.002299846403603256
2024-09-12,118632,Nippon India Large Cap Fund - Regular - Growth,73.3806,0.005069133891700606
2024-09-13,118632,Nippon India Large Cap Fund - Regular - Growth,73.1858,-0.002654652592101958
2024-09-14,118632,Nippon India Large Cap Fund - Regular - Growth,73.1858,0.0
2024-09-15,118632,Nippon India Large Cap Fund - Regular - Growth,73.1858,0.0
2024-09-16,118632,Nippon India Large Cap Fund - Regular - Growth,73.4901,0.004157910414315236
2024-09-17,118632,Nippon India Large Cap Fund - Regular - Growth,74.4392,0.012914664696333178
2024-09-18,118632,Nippon India Large Cap Fund - Regular - Growth,73.1257,-0.017645272920719268
2024-09-19,118632,Nippon India Large Cap Fund - Regular - Growth,73.6797,0.007575995853714934
2024-09-20,118632,Nippon India Large Cap Fund - Regular - Growth,72.7239,-0.0129723655226609
2024-09-21,118632,Nippon India Large Cap Fund - Regular - Growth,72.7239,0.0
2024-09-22,118632,Nippon India Large Cap Fund - Regular - Growth,72.7239,0.0
2024-09-23,118632,Nippon India Large Cap Fund - Regular - Growth,73.5539,0.011413029279232711
2024-09-24,118632,Nippon India Large Cap Fund - Regular - Growth,73.1796,-0.005088785230966786
2024-09-25,118632,Nippon India Large Cap Fund - Regular - Growth,72.4353,-0.010170867290884233
2024-09-26,118632,Nippon India Large Cap Fund - Regular - Growth,72.9184,0.0066694001405394054
2024-09-27,118632,Nippon India Large Cap Fund - Regular - Growth,73.1907,0.0037343112300873837
2024-09-28,118632,Nippon India Large Cap Fund - Regular - Growth,73.1907,0.0
2024-09-29,118632,Nippon India Large Cap Fund - Regular - Growth,73.1907,0.0
2024-09-30,118632,Nippon India Large Cap Fund - Regular - Growth,72.586,-0.008261978639362733
2024-10-01,118632,Nippon India Large Cap Fund - Regular - Growth,71.8254,-0.010478604689609483
2024-10-02,118632,Nippon India Large Cap Fund - Regular - Growth,71.7437,-0.0011374806127080195
2024-10-03,118632,Nippon India Large Cap Fund - Regular - Growth,71.0225,-0.010052450598449947
2024-10-04,118632,Nippon India Large Cap Fund - Regular - Growth,70.397,-0.008807068182618005
2024-10-05,118632,Nippon India Large Cap Fund - Regular - Growth,70.397,0.0
2024-10-06,118632,Nippon India Large Cap Fund - Regular - Growth,70.397,0.0
2024-10-07,118632,Nippon India Large Cap Fund - Regular - Growth,70.5052,0.001536997315226385
2024-10-08,118632,Nippon India Large Cap Fund - Regular - Growth,69.9433,-0.007969624935465824
2024-10-09,118632,Nippon India Large Cap Fund - Regular - Growth,70.2431,0.004286329069403516
2024-10-10,118632,Nippon India Large Cap Fund - Regular - Growth,71.209,0.013750816806205934
2024-10-11,118632,Nippon India Large Cap Fund - Regular - Growth,71.1525,-0.0007934390315831319
2024-10-12,118632,Nippon India Large Cap Fund - Regular - Growth,71.1525,0.0
2024-10-13,118632,Nippon India Large Cap Fund - Regular - Growth,71.1525,0.0
2024-10-14,118632,Nippon India Large Cap Fund - Regular - Growth,71.271,0.00166543691367127
2024-10-15,118632,Nippon India Large Cap Fund - Regular - Growth,72.5883,0.018482973439407413
2024-10-16,118632,Nippon India Large Cap Fund - Regular - Growth,71.869,-0.009909310453613096
2024-10-17,118632,Nippon India Large Cap Fund - Regular - Growth,72.6655,0.011082664291975686
2024-10-18,118632,Nippon India Large Cap Fund - Regular - Growth,73.3929,0.010010252458181768
2024-10-19,118632,Nippon India Large Cap Fund - Regular - Growth,73.3929,0.0
2024-10-20,118632,Nippon India Large Cap Fund - Regular - Growth,73.3929,0.0
2024-10-21,118632,Nippon India Large Cap Fund - Regular - Growth,73.9861,0.00808252569390211
2024-10-22,118632,Nippon India Large Cap Fund - Regular - Growth,74.8724,0.011979277188552961
2024-10-23,118632,Nippon India Large Cap Fund - Regular - Growth,75.0966,0.0029944278532543223
2024-10-24,118632,Nippon India Large Cap Fund - Regular - Growth,74.7501,-0.004614057094462276
2024-10-25,118632,Nippon India Large Cap Fund - Regular - Growth,75.5141,0.010220722112746383
2024-10-26,118632,Nippon India Large Cap Fund - Regular - Growth,75.5141,0.0
2024-10-27,118632,Nippon India Large Cap Fund - Regular - Growth,75.5141,0.0
2024-10-28,118632,Nippon India Large Cap Fund - Regular - Growth,76.3117,0.010562265854985986
2024-10-29,118632,Nippon India Large Cap Fund - Regular - Growth,77.099,0.010316897670999303
2024-10-30,118632,Nippon India Large Cap Fund - Regular - Growth,77.169,0.0009079235787752271
2024-10-31,118632,Nippon India Large Cap Fund - Regular - Growth,76.7227,-0.005783410436833392
2024-11-01,118632,Nippon India Large Cap Fund - Regular - Growth,76.892,0.0022066480976294933
2024-11-02,118632,Nippon India Large Cap Fund - Regular - Growth,76.892,0.0
2024-11-03,118632,Nippon India Large Cap Fund - Regular - Growth,76.892,0.0
2024-11-04,118632,Nippon India Large Cap Fund - Regular - Growth,77.5736,0.008864381210008876
2024-11-05,118632,Nippon India Large Cap Fund - Regular - Growth,78.3179,0.00959475904173579
2024-11-06,118632,Nippon India Large Cap Fund - Regular - Growth,78.062,-0.003267452268255311
2024-11-07,118632,Nippon India Large Cap Fund - Regular - Growth,78.3198,0.0033025031385309767
2024-11-08,118632,Nippon India Large Cap Fund - Regular - Growth,77.461,-0.01096529868564533
2024-11-09,118632,Nippon India Large Cap Fund - Regular - Growth,77.461,0.0
2024-11-10,118632,Nippon India Large Cap Fund - Regular - Growth,77.461,0.0
2024-11-11,118632,Nippon India Large Cap Fund - Regular - Growth,78.1771,0.009244652147532229
2024-11-12,118632,Nippon India Large Cap Fund - Regular - Growth,77.6789,-0.006372710167043771
2024-11-13,118632,Nippon India Large Cap Fund - Regular - Growth,78.2591,0.007469209785411657
2024-11-14,118632,Nippon India Large Cap Fund - Regular - Growth,77.5099,-0.009573327574684654
2024-11-15,118632,Nippon India Large Cap Fund - Regular - Growth,78.2585,0.009658121091628225
2024-11-16,118632,Nippon India Large Cap Fund - Regular - Growth,78.2585,0.0
2024-11-17,118632,Nippon India Large Cap Fund - Regular - Growth,78.2585,0.0
2024-11-18,118632,Nippon India Large Cap Fund - Regular - Growth,78.5214,0.0033593794923234555
2024-11-19,118632,Nippon India Large Cap Fund - Regular - Growth,78.0224,-0.006354955464370149
2024-11-20,118632,Nippon India Large Cap Fund - Regular - Growth,78.5401,0.006635273972602551
2024-11-21,118632,Nippon India Large Cap Fund - Regular - Growth,78.1726,-0.00467913842737655
2024-11-22,118632,Nippon India Large Cap Fund - Regular - Growth,78.7316,0.007150843134295037
2024-11-23,118632,Nippon India Large Cap Fund - Regular - Growth,78.7316,0.0
2024-11-24,118632,Nippon India Large Cap Fund - Regular - Growth,78.7316,0.0
2024-11-25,118632,Nippon India Large Cap Fund - Regular - Growth,78.5821,-0.0018988563677100334
2024-11-26,118632,Nippon India Large Cap Fund - Regular - Growth,77.4383,-0.014555477646944981
2024-11-27,118632,Nippon India Large Cap Fund - Regular - Growth,76.8099,-0.008114847562511018
2024-11-28,118632,Nippon India Large Cap Fund - Regular - Growth,76.5583,-0.003275619418850906
2024-11-29,118632,Nippon India Large Cap Fund - Regular - Growth,77.5277,0.012662245635025826
2024-11-30,118632,Nippon India Large Cap Fund - Regular - Growth,77.5277,0.0
2024-12-01,118632,Nippon India Large Cap Fund - Regular - Growth,77.5277,0.0
2024-12-02,118632,Nippon India Large Cap Fund - Regular - Growth,78.1866,0.008498897813297823
2024-12-03,118632,Nippon India Large Cap Fund - Regular - Growth,79.3553,0.014947574136744635
2024-12-04,118632,Nippon India Large Cap Fund - Regular - Growth,80.5626,0.0152138546511702
2024-12-05,118632,Nippon India Large Cap Fund - Regular - Growth,80.225,-0.00419053009709236
2024-12-06,118632,Nippon India Large Cap Fund - Regular - Growth,80.133,-0.0011467746961669745
2024-12-07,118632,Nippon India Large Cap Fund - Regular - Growth,80.133,0.0
2024-12-08,118632,Nippon India Large Cap Fund - Regular - Growth,80.133,0.0
2024-12-09,118632,Nippon India Large Cap Fund - Regular - Growth,79.8841,-0.003106086131805741
2024-12-10,118632,Nippon India Large Cap Fund - Regular - Growth,79.4534,-0.005391561024033598
2024-12-11,118632,Nippon India Large Cap Fund - Regular - Growth,78.2138,-0.015601597917773158
2024-12-12,118632,Nippon India Large Cap Fund - Regular - Growth,78.244,0.0003861211192908165
2024-12-13,118632,Nippon India Large Cap Fund - Regular - Growth,77.4018,-0.010763764633709982
2024-12-14,118632,Nippon India Large Cap Fund - Regular - Growth,77.4018,0.0
2024-12-15,118632,Nippon India Large Cap Fund - Regular - Growth,77.4018,0.0
2024-12-16,118632,Nippon India Large Cap Fund - Regular - Growth,77.4184,0.00021446529667290548
2024-12-17,118632,Nippon India Large Cap Fund - Regular - Growth,78.9173,0.01936103045270876
2024-12-18,118632,Nippon India Large Cap Fund - Regular - Growth,78.6041,-0.003968711549938941
2024-12-19,118632,Nippon India Large Cap Fund - Regular - Growth,78.7799,0.0022365245578792603
2024-12-20,118632,Nippon India Large Cap Fund - Regular - Growth,79.4533,0.008547865635777585
2024-12-21,118632,Nippon India Large Cap Fund - Regular - Growth,79.4533,0.0
2024-12-22,118632,Nippon India Large Cap Fund - Regular - Growth,79.4533,0.0
2024-12-23,118632,Nippon India Large Cap Fund - Regular - Growth,79.691,0.002991694492236352
2024-12-24,118632,Nippon India Large Cap Fund - Regular - Growth,79.9381,0.003100726556323874
2024-12-25,118632,Nippon India Large Cap Fund - Regular - Growth,79.7241,-0.0026770713839833205
2024-12-26,118632,Nippon India Large Cap Fund - Regular - Growth,79.6023,-0.001527768892969683
2024-12-27,118632,Nippon India Large Cap Fund - Regular - Growth,78.9719,-0.007919369163956302
2024-12-28,118632,Nippon India Large Cap Fund - Regular - Growth,78.9719,0.0
2024-12-29,118632,Nippon India Large Cap Fund - Regular - Growth,78.9719,0.0
2024-12-30,118632,Nippon India Large Cap Fund - Regular - Growth,79.6044,0.008009177948105517
2024-12-31,118632,Nippon India Large Cap Fund - Regular - Growth,78.4316,-0.014732853962846182
2025-01-01,118632,Nippon India Large Cap Fund - Regular - Growth,79.147,0.009121323548161753
2025-01-02,118632,Nippon India Large Cap Fund - Regular - Growth,78.2136,-0.011793245479929881
2025-01-03,118632,Nippon India Large Cap Fund - Regular - Growth,78.9211,0.009045741405586671
2025-01-04,118632,Nippon India Large Cap Fund - Regular - Growth,78.9211,0.0
2025-01-05,118632,Nippon India Large Cap Fund - Regular - Growth,78.9211,0.0
2025-01-06,118632,Nippon India Large Cap Fund - Regular - Growth,78.7158,-0.002601332216606078
2025-01-07,118632,Nippon India Large Cap Fund - Regular - Growth,77.9055,-0.010293994344210411
2025-01-08,118632,Nippon India Large Cap Fund - Regular - Growth,78.3449,0.0056401666121133065
2025-01-09,118632,Nippon India Large Cap Fund - Regular - Growth,79.03,0.008744666213116759
2025-01-10,118632,Nippon India Large Cap Fund - Regular - Growth,78.7659,-0.0033417689485005786
2025-01-11,118632,Nippon India Large Cap Fund - Regular - Growth,78.7659,0.0
2025-01-12,118632,Nippon India Large Cap Fund - Regular - Growth,78.7659,0.0
2025-01-13,118632,Nippon India Large Cap Fund - Regular - Growth,79.309,0.006895115779798067
2025-01-14,118632,Nippon India Large Cap Fund - Regular - Growth,77.7668,-0.01944546016215054
2025-01-15,118632,Nippon India Large Cap Fund - Regular - Growth,76.906,-0.011068990880427121
2025-01-16,118632,Nippon India Large Cap Fund - Regular - Growth,77.8277,0.011984760616856827
2025-01-17,118632,Nippon India Large Cap Fund - Regular - Growth,77.7144,-0.001455779882997943
2025-01-18,118632,Nippon India Large Cap Fund - Regular - Growth,77.7144,0.0
2025-01-19,118632,Nippon India Large Cap Fund - Regular - Growth,77.7144,0.0
2025-01-20,118632,Nippon India Large Cap Fund - Regular - Growth,76.488,-0.0157808591457953
2025-01-21,118632,Nippon India Large Cap Fund - Regular - Growth,76.0572,-0.005632256040163264
2025-01-22,118632,Nippon India Large Cap Fund - Regular - Growth,75.4793,-0.007598228701556242
2025-01-23,118632,Nippon India Large Cap Fund - Regular - Growth,75.4078,-0.0009472795852637494
2025-01-24,118632,Nippon India Large Cap Fund - Regular - Growth,75.2004,-0.002750378608048387
2025-01-25,118632,Nippon India Large Cap Fund - Regular - Growth,75.2004,0.0
2025-01-26,118632,Nippon India Large Cap Fund - Regular - Growth,75.2004,0.0
2025-01-27,118632,Nippon India Large Cap Fund - Regular - Growth,75.358,0.0020957335333322558
2025-01-28,118632,Nippon India Large Cap Fund - Regular - Growth,75.3508,-9.55439369410005e-05
2025-01-29,118632,Nippon India Large Cap Fund - Regular - Growth,76.2991,0.012585135127961333
2025-01-30,118632,Nippon India Large Cap Fund - Regular - Growth,76.6249,0.00427003726125208
2025-01-31,118632,Nippon India Large Cap Fund - Regular - Growth,76.9745,0.004562485562787044
2025-02-01,118632,Nippon India Large Cap Fund - Regular - Growth,76.9745,0.0
2025-02-02,118632,Nippon India Large Cap Fund - Regular - Growth,76.9745,0.0
2025-02-03,118632,Nippon India Large Cap Fund - Regular - Growth,77.8096,0.010849047411805257
2025-02-04,118632,Nippon India Large Cap Fund - Regular - Growth,77.5833,-0.002908381485061118
2025-02-05,118632,Nippon India Large Cap Fund - Regular - Growth,76.7643,-0.010556395512951733
2025-02-06,118632,Nippon India Large Cap Fund - Regular - Growth,77.6258,0.011222664702211782
2025-02-07,118632,Nippon India Large Cap Fund - Regular - Growth,77.759,0.0017159243447411043
2025-02-08,118632,Nippon India Large Cap Fund - Regular - Growth,77.759,0.0
2025-02-09,118632,Nippon India Large Cap Fund - Regular - Growth,77.759,0.0
2025-02-10,118632,Nippon India Large Cap Fund - Regular - Growth,77.8948,0.0017464216360807416
2025-02-11,118632,Nippon India Large Cap Fund - Regular - Growth,77.5009,-0.005056820224199843
2025-02-12,118632,Nippon India Large Cap Fund - Regular - Growth,77.1202,-0.0049122010196011034
2025-02-13,118632,Nippon India Large Cap Fund - Regular - Growth,77.7383,0.008014761372506785
2025-02-14,118632,Nippon India Large Cap Fund - Regular - Growth,78.4568,0.009242548396350303
2025-02-15,118632,Nippon India Large Cap Fund - Regular - Growth,78.4568,0.0
2025-02-16,118632,Nippon India Large Cap Fund - Regular - Growth,78.4568,0.0
2025-02-17,118632,Nippon India Large Cap Fund - Regular - Growth,79.0418,0.007456332656952558
2025-02-18,118632,Nippon India Large Cap Fund - Regular - Growth,79.6375,0.007536518652156321
2025-02-19,118632,Nippon India Large Cap Fund - Regular - Growth,80.0795,0.005550149113168867
2025-02-20,118632,Nippon India Large Cap Fund - Regular - Growth,80.2138,0.001677083398373025
2025-02-21,118632,Nippon India Large Cap Fund - Regular - Growth,80.1312,-0.0010297479984741065
2025-02-22,118632,Nippon India Large Cap Fund - Regular - Growth,80.1312,0.0
2025-02-23,118632,Nippon India Large Cap Fund - Regular - Growth,80.1312,0.0
2025-02-24,118632,Nippon India Large Cap Fund - Regular - Growth,81.0329,0.01125279541551838
2025-02-25,118632,Nippon India Large Cap Fund - Regular - Growth,80.8079,-0.00277664997797189
2025-02-26,118632,Nippon India Large Cap Fund - Regular - Growth,81.1138,0.0037855209701032067
2025-02-27,118632,Nippon India Large Cap Fund - Regular - Growth,80.5823,-0.006552522505418268
2025-02-28,118632,Nippon India Large Cap Fund - Regular - Growth,80.1564,-0.005285279769875029
2025-03-01,118632,Nippon India Large Cap Fund - Regular - Growth,80.1564,0.0
2025-03-02,118632,Nippon India Large Cap Fund - Regular - Growth,80.1564,0.0
2025-03-03,118632,Nippon India Large Cap Fund - Regular - Growth,80.0309,-0.0015656890778528165
2025-03-04,118632,Nippon India Large Cap Fund - Regular - Growth,79.5065,-0.006552469108806691
2025-03-05,118632,Nippon India Large Cap Fund - Regular - Growth,80.1093,0.007581770043958658
2025-03-06,118632,Nippon India Large Cap Fund - Regular - Growth,79.2034,-0.011308300035077101
2025-03-07,118632,Nippon India Large Cap Fund - Regular - Growth,79.3136,0.0013913544115529142
2025-03-08,118632,Nippon India Large Cap Fund - Regular - Growth,79.3136,0.0
2025-03-09,118632,Nippon India Large Cap Fund - Regular - Growth,79.3136,0.0
2025-03-10,118632,Nippon India Large Cap Fund - Regular - Growth,79.4473,0.001685713421153645
2025-03-11,118632,Nippon India Large Cap Fund - Regular - Growth,78.229,-0.015334693564161395
2025-03-12,118632,Nippon India Large Cap Fund - Regular - Growth,77.9655,-0.0033683160976107906
2025-03-13,118632,Nippon India Large Cap Fund - Regular - Growth,78.1819,0.002775586637679295
2025-03-14,118632,Nippon India Large Cap Fund - Regular - Growth,78.5185,0.004305344331616556
2025-03-15,118632,Nippon India Large Cap Fund - Regular - Growth,78.5185,0.0
2025-03-16,118632,Nippon India Large Cap Fund - Regular - Growth,78.5185,0.0
2025-03-17,118632,Nippon India Large Cap Fund - Regular - Growth,78.4176,-0.0012850474728887118
2025-03-18,118632,Nippon India Large Cap Fund - Regular - Growth,78.9278,0.00650619248740103
2025-03-19,118632,Nippon India Large Cap Fund - Regular - Growth,78.8925,-0.00044724419025998774
2025-03-20,118632,Nippon India Large Cap Fund - Regular - Growth,78.9427,0.0006363089013532441
2025-03-21,118632,Nippon India Large Cap Fund - Regular - Growth,79.1589,0.0027386952815142696
2025-03-22,118632,Nippon India Large Cap Fund - Regular - Growth,79.1589,0.0
2025-03-23,118632,Nippon India Large Cap Fund - Regular - Growth,79.1589,0.0
2025-03-24,118632,Nippon India Large Cap Fund - Regular - Growth,79.8499,0.008729277440692185
2025-03-25,118632,Nippon India Large Cap Fund - Regular - Growth,79.4164,-0.005428936041247501
2025-03-26,118632,Nippon India Large Cap Fund - Regular - Growth,79.117,-0.0037700021657993688
2025-03-27,118632,Nippon India Large Cap Fund - Regular - Growth,78.6922,-0.005369263243045208
2025-03-28,118632,Nippon India Large Cap Fund - Regular - Growth,78.5025,-0.0024106582355049033
2025-03-29,118632,Nippon India Large Cap Fund - Regular - Growth,78.5025,0.0
2025-03-30,118632,Nippon India Large Cap Fund - Regular - Growth,78.5025,0.0
2025-03-31,118632,Nippon India Large Cap Fund - Regular - Growth,79.5372,0.01318047195949168
2025-04-01,118632,Nippon India Large Cap Fund - Regular - Growth,79.9812,0.00558229356829254
2025-04-02,118632,Nippon India Large Cap Fund - Regular - Growth,79.2282,-0.009414712457427532
2025-04-03,118632,Nippon India Large Cap Fund - Regular - Growth,78.8504,-0.0047685041437266484
2025-04-04,118632,Nippon India Large Cap Fund - Regular - Growth,79.1509,0.0038110142751337506
2025-04-05,118632,Nippon India Large Cap Fund - Regular - Growth,79.1509,0.0
2025-04-06,118632,Nippon India Large Cap Fund - Regular - Growth,79.1509,0.0
2025-04-07,118632,Nippon India Large Cap Fund - Regular - Growth,78.5611,-0.007451589305996431
2025-04-08,118632,Nippon India Large Cap Fund - Regular - Growth,78.1005,-0.005862952529941623
2025-04-09,118632,Nippon India Large Cap Fund - Regular - Growth,79.0732,0.012454465720449948
2025-04-10,118632,Nippon India Large Cap Fund - Regular - Growth,78.6871,-0.00488281744004293
2025-04-11,118632,Nippon India Large Cap Fund - Regular - Growth,79.3934,0.008976058337389459
2025-04-12,118632,Nippon India Large Cap Fund - Regular - Growth,79.3934,0.0
2025-04-13,118632,Nippon India Large Cap Fund - Regular - Growth,79.3934,0.0
2025-04-14,118632,Nippon India Large Cap Fund - Regular - Growth,80.3187,0.011654621164983503
2025-04-15,118632,Nippon India Large Cap Fund - Regular - Growth,79.842,-0.00593510602138736
2025-04-16,118632,Nippon India Large Cap Fund - Regular - Growth,79.2586,-0.00730693118909842
2025-04-17,118632,Nippon India Large Cap Fund - Regular - Growth,79.1067,-0.001916511268177823
2025-04-18,118632,Nippon India Large Cap Fund - Regular - Growth,78.3912,-0.00904474589383708
2025-04-19,118632,Nippon India Large Cap Fund - Regular - Growth,78.3912,0.0
2025-04-20,118632,Nippon India Large Cap Fund - Regular - Growth,78.3912,0.0
2025-04-21,118632,Nippon India Large Cap Fund - Regular - Growth,78.5154,0.0015843615099653263
2025-04-22,118632,Nippon India Large Cap Fund - Regular - Growth,78.4136,-0.0012965609294481872
2025-04-23,118632,Nippon India Large Cap Fund - Regular - Growth,78.704,0.003703439199322478
2025-04-24,118632,Nippon India Large Cap Fund - Regular - Growth,79.7207,0.012918021955682146
2025-04-25,118632,Nippon India Large Cap Fund - Regular - Growth,80.339,0.007755827532874182
2025-04-26,118632,Nippon India Large Cap Fund - Regular - Growth,80.339,0.0
2025-04-27,118632,Nippon India Large Cap Fund - Regular - Growth,80.339,0.0
2025-04-28,118632,Nippon India Large Cap Fund - Regular - Growth,80.728,0.0048419821008476305
2025-04-29,118632,Nippon India Large Cap Fund - Regular - Growth,79.3812,-0.016683183034386873
2025-04-30,118632,Nippon India Large Cap Fund - Regular - Growth,79.7334,0.004436818793366548
2025-05-01,118632,Nippon India Large Cap Fund - Regular - Growth,80.9957,0.015831508502083036
2025-05-02,118632,Nippon India Large Cap Fund - Regular - Growth,78.9142,-0.02569889512653145
2025-05-03,118632,Nippon India Large Cap Fund - Regular - Growth,78.9142,0.0
2025-05-04,118632,Nippon India Large Cap Fund - Regular - Growth,78.9142,0.0
2025-05-05,118632,Nippon India Large Cap Fund - Regular - Growth,79.4365,0.0066185806863656715
2025-05-06,118632,Nippon India Large Cap Fund - Regular - Growth,79.3658,-0.000890019071837278
2025-05-07,118632,Nippon India Large Cap Fund - Regular - Growth,78.8139,-0.006953876858798003
2025-05-08,118632,Nippon India Large Cap Fund - Regular - Growth,79.4137,0.007610332695121125
2025-05-09,118632,Nippon India Large Cap Fund - Regular - Growth,80.6618,0.015716431799550845
2025-05-10,118632,Nippon India Large Cap Fund - Regular - Growth,80.6618,0.0
2025-05-11,118632,Nippon India Large Cap Fund - Regular - Growth,80.6618,0.0
2025-05-12,118632,Nippon India Large Cap Fund - Regular - Growth,81.257,0.00737895757347351
2025-05-13,118632,Nippon India Large Cap Fund - Regular - Growth,81.0332,-0.002754224251449222
2025-05-14,118632,Nippon India Large Cap Fund - Regular - Growth,80.4033,-0.007773357093141975
2025-05-15,118632,Nippon India Large Cap Fund - Regular - Growth,80.5474,0.0017922149961506761
2025-05-16,118632,Nippon India Large Cap Fund - Regular - Growth,81.212,0.008251042243449191
2025-05-17,118632,Nippon India Large Cap Fund - Regular - Growth,81.212,0.0
2025-05-18,118632,Nippon India Large Cap Fund - Regular - Growth,81.212,0.0
2025-05-19,118632,Nippon India Large Cap Fund - Regular - Growth,80.977,-0.002893661035314965
2025-05-20,118632,Nippon India Large Cap Fund - Regular - Growth,80.8116,-0.0020425552934784097
2025-05-21,118632,Nippon India Large Cap Fund - Regular - Growth,82.8908,0.025728979502942728
2025-05-22,118632,Nippon India Large Cap Fund - Regular - Growth,83.7262,0.010078319910050482
2025-05-23,118632,Nippon India Large Cap Fund - Regular - Growth,84.6234,0.01071588105037602
2025-05-24,118632,Nippon India Large Cap Fund - Regular - Growth,84.6234,0.0
2025-05-25,118632,Nippon India Large Cap Fund - Regular - Growth,84.6234,0.0
2025-05-26,118632,Nippon India Large Cap Fund - Regular - Growth,83.5837,-0.012286199798164699
2025-05-27,118632,Nippon India Large Cap Fund - Regular - Growth,83.1069,-0.005704461515821824
2025-05-28,118632,Nippon India Large Cap Fund - Regular - Growth,83.2046,0.0011755943248996648
2025-05-29,118632,Nippon India Large Cap Fund - Regular - Growth,82.5157,-0.008279590311112695
2025-05-30,118632,Nippon India Large Cap Fund - Regular - Growth,83.7318,0.014737801412337381
2025-05-31,118632,Nippon India Large Cap Fund - Regular - Growth,83.7318,0.0
2025-06-01,118632,Nippon India Large Cap Fund - Regular - Growth,83.7318,0.0
2025-06-02,118632,Nippon India Large Cap Fund - Regular - Growth,84.8235,0.013038057225570165
2025-06-03,118632,Nippon India Large Cap Fund - Regular - Growth,84.4689,-0.004180445277546796
2025-06-04,118632,Nippon India Large Cap Fund - Regular - Growth,85.8526,0.01638117697756214
2025-06-05,118632,Nippon India Large Cap Fund - Regular - Growth,85.8937,0.00047872749340149845
2025-06-06,118632,Nippon India Large Cap Fund - Regular - Growth,87.9231,0.023626878339156443
2025-06-07,118632,Nippon India Large Cap Fund - Regular - Growth,87.9231,0.0
2025-06-08,118632,Nippon India Large Cap Fund - Regular - Growth,87.9231,0.0
2025-06-09,118632,Nippon India Large Cap Fund - Regular - Growth,88.0808,0.0017936128275730656
2025-06-10,118632,Nippon India Large Cap Fund - Regular - Growth,88.5752,0.005613028037892542
2025-06-11,118632,Nippon India Large Cap Fund - Regular - Growth,89.7218,0.012944932667383169
2025-06-12,118632,Nippon India Large Cap Fund - Regular - Growth,90.7853,0.01185330655426009
2025-06-13,118632,Nippon India Large Cap Fund - Regular - Growth,91.2421,0.005031651599983533
2025-06-14,118632,Nippon India Large Cap Fund - Regular - Growth,91.2421,0.0
2025-06-15,118632,Nippon India Large Cap Fund - Regular - Growth,91.2421,0.0
2025-06-16,118632,Nippon India Large Cap Fund - Regular - Growth,91.1757,-0.0007277342367173478
2025-06-17,118632,Nippon India Large Cap Fund - Regular - Growth,91.6373,0.005062752465843312
2025-06-18,118632,Nippon India Large Cap Fund - Regular - Growth,91.027,-0.00665995178819101
2025-06-19,118632,Nippon India Large Cap Fund - Regular - Growth,91.1962,0.0018587891504717735
2025-06-20,118632,Nippon India Large Cap Fund - Regular - Growth,90.355,-0.009224068546715758
2025-06-21,118632,Nippon India Large Cap Fund - Regular - Growth,90.355,0.0
2025-06-22,118632,Nippon India Large Cap Fund - Regular - Growth,90.355,0.0
2025-06-23,118632,Nippon India Large Cap Fund - Regular - Growth,88.9929,-0.015074982015383709
2025-06-24,118632,Nippon India Large Cap Fund - Regular - Growth,89.0784,0.0009607508014684019
2025-06-25,118632,Nippon India Large Cap Fund - Regular - Growth,90.1221,0.011716645112619828
2025-06-26,118632,Nippon India Large Cap Fund - Regular - Growth,90.9078,0.00871817234618355
2025-06-27,118632,Nippon India Large Cap Fund - Regular - Growth,90.889,-0.00020680293660169102
2025-06-28,118632,Nippon India Large Cap Fund - Regular - Growth,90.889,0.0
2025-06-29,118632,Nippon India Large Cap Fund - Regular - Growth,90.889,0.0
2025-06-30,118632,Nippon India Large Cap Fund - Regular - Growth,92.3478,0.016050347126715048
2025-07-01,118632,Nippon India Large Cap Fund - Regular - Growth,91.9329,-0.004492797879321442
2025-07-02,118632,Nippon India Large Cap Fund - Regular - Growth,90.4377,-0.016264036052381692
2025-07-03,118632,Nippon India Large Cap Fund - Regular - Growth,88.7597,-0.018554209140657196
2025-07-04,118632,Nippon India Large Cap Fund - Regular - Growth,87.8852,-0.009852444296229002
2025-07-05,118632,Nippon India Large Cap Fund - Regular - Growth,87.8852,0.0
2025-07-06,118632,Nippon India Large Cap Fund - Regular - Growth,87.8852,0.0
2025-07-07,118632,Nippon India Large Cap Fund - Regular - Growth,88.5661,0.00774760710563327
2025-07-08,118632,Nippon India Large Cap Fund - Regular - Growth,88.1171,-0.0050696598359870615
2025-07-09,118632,Nippon India Large Cap Fund - Regular - Growth,88.5217,0.00459161729108204
